Snapshot_Date,ProductID,Quantity_On_Hand,Average_Days_In_Stock
2023-07-01,FIT-601,82,32
2023-07-02,FIT-101,159,181
2023-07-02,FIT-102,30,51
2023-07-02,FIT-103,16,36
2023-07-02,FIT-201,117,41
2023-07-02,FIT-202,106,50
2023-07-02,FIT-203,19,35
2023-07-02,FIT-204,148,36
2023-07-02,FIT-205,117,48
2023-07-02,FIT-301,64,51
2023-07-02,FIT-302,144,61
2023-07-02,FIT-303,97,21
2023-07-02,FIT-304,56,38
2023-07-02,FIT-401,217,135
2023-07-02,FIT-402,28,29
2023-07-02,FIT-501,136,43
2023-07-02,FIT-502,73,44
2023-07-02,FIT-503,65,24
2023-07-02,FIT-601,82,31
2023-07-03,FIT-101,159,181
2023-07-03,FIT-102,26,57
2023-07-03,FIT-103,17,42
2023-07-03,FIT-201,119,45
2023-07-03,FIT-202,110,53
2023-07-03,FIT-203,17,35
2023-07-03,FIT-204,148,38
2023-07-03,FIT-205,116,54
2023-07-03,FIT-301,66,54
2023-07-03,FIT-302,141,61
2023-07-03,FIT-303,93,23
2023-07-03,FIT-304,52,33
2023-07-03,FIT-401,215,136
2023-07-03,FIT-402,28,33
2023-07-03,FIT-501,143,46
2023-07-03,FIT-502,75,42
2023-07-03,FIT-503,56,25
2023-07-03,FIT-601,76,37
2023-07-04,FIT-101,160,181
2023-07-04,FIT-102,20,55
2023-07-04,FIT-103,23,41
2023-07-04,FIT-201,112,40
2023-07-04,FIT-202,109,49
2023-07-04,FIT-203,11,34
2023-07-04,FIT-204,145,41
2023-07-04,FIT-205,124,50
2023-07-04,FIT-301,69,52
2023-07-04,FIT-302,141,61
2023-07-04,FIT-303,98,23
2023-07-04,FIT-304,62,38
2023-07-04,FIT-401,218,136
2023-07-04,FIT-402,32,30
2023-07-04,FIT-501,141,46
2023-07-04,FIT-502,81,38
2023-07-04,FIT-503,59,22
2023-07-04,FIT-601,76,35
2023-07-05,FIT-101,160,182
2023-07-05,FIT-102,25,57
2023-07-05,FIT-103,15,36
2023-07-05,FIT-201,116,43
2023-07-05,FIT-202,110,48
2023-07-05,FIT-203,15,39
2023-07-05,FIT-204,145,38
2023-07-05,FIT-205,119,50
2023-07-05,FIT-301,70,55
2023-07-05,FIT-302,141,56
2023-07-05,FIT-303,99,18
2023-07-05,FIT-304,59,38
2023-07-05,FIT-401,220,136
2023-07-05,FIT-402,29,31
2023-07-05,FIT-501,140,43
2023-07-05,FIT-502,71,44
2023-07-05,FIT-503,63,25
2023-07-05,FIT-601,83,35
2023-07-06,FIT-101,160,182
2023-07-06,FIT-102,26,54
2023-07-06,FIT-103,23,37
2023-07-06,FIT-201,121,43
2023-07-06,FIT-202,111,53
2023-07-06,FIT-203,17,38
2023-07-06,FIT-204,142,39
2023-07-06,FIT-205,116,48
2023-07-06,FIT-301,67,53
2023-07-06,FIT-302,146,60
2023-07-06,FIT-303,102,18
2023-07-06,FIT-304,57,-35
2023-07-06,FIT-401,221,136
2023-07-06,FIT-402,27,33
2023-07-06,FIT-501,136,42
2023-07-06,FIT-502,71,44
2023-07-06,FIT-503,63,27
2023-07-06,FIT-601,85,-34
2023-07-07,FIT-101,159,182
2023-07-07,FIT-102,28,54
2023-07-07,FIT-103,18,40
2023-07-07,FIT-201,117,39
2023-07-07,FIT-202,109,53
2023-07-07,FIT-203,14,39
2023-07-07,FIT-204,143,36
2023-07-07,FIT-205,122,49
2023-07-07,FIT-301,64,52
2023-07-07,FIT-302,145,62
2023-07-07,FIT-303,98,18
2023-07-07,FIT-304,60,34
2023-07-07,FIT-401,217,137
2023-07-07,FIT-402,26,29
2023-07-07,FIT-501,144,46
2023-07-07,FIT-502,74,43
2023-07-07,FIT-503,61,22
2023-07-07,FIT-601,81,31
2023-07-08,FIT-101,158,183
2023-07-08,FIT-102,23,52
2023-07-08,FIT-103,20,39
2023-07-08,FIT-201,119,40
2023-07-08,FIT-202,105,53
2023-07-08,FIT-203,20,39
2023-07-08,FIT-204,147,37
2023-07-08,FIT-205,115,51
2023-07-08,FIT-301,62,54
2023-07-08,FIT-302,138,57
2023-07-08,FIT-303,99,22
2023-07-08,FIT-304,61,36
2023-07-08,FIT-401,221,137
2023-07-08,FIT-402,31,33
2023-07-08,FIT-501,138,43
2023-07-08,FIT-502,72,39
2023-07-08,FIT-503,61,22
2023-07-08,FIT-601,84,31
2023-07-09,FIT-101,160,183
2023-07-09,FIT-102,21,51
2023-07-09,FIT-103,18,38
2023-07-09,FIT-201,111,41
2023-07-09,FIT-202,104,54
2023-07-09,FIT-203,14,34
2023-07-09,FIT-204,142,37
2023-07-09,FIT-205,115,48
2023-07-09,FIT-301,61,52
2023-07-09,FIT-302,144,58
2023-07-09,FIT-303,94,19
2023-07-09,FIT-304,59,39
2023-07-09,FIT-401,221,137
2023-07-09,FIT-402,25,28
2023-07-09,FIT-501,136,44
2023-07-09,FIT-502,75,39
2023-07-09,FIT-503,61,23
2023-07-09,FIT-601,82,33
2023-07-10,FIT-101,160,183
2023-07-10,FIT-102,23,52
2023-07-10,FIT-103,25,42
2023-07-10,FIT-201,112,45
2023-07-10,FIT-202,107,54
2023-07-10,FIT-203,11,34
2023-07-10,FIT-204,142,37
2023-07-10,FIT-205,117,53
2023-07-10,FIT-301,60,54
2023-07-10,FIT-302,140,62
2023-07-10,FIT-303,100,20
2023-07-10,FIT-304,55,36
2023-07-10,FIT-401,222,137
2023-07-10,FIT-402,26,28
2023-07-10,FIT-501,136,41
2023-07-10,FIT-502,80,40
2023-07-10,FIT-503,60,21
2023-07-10,FIT-601,84,34
2023-07-11,FIT-101,158,184
2023-07-11,FIT-102,29,53
2023-07-11,FIT-103,16,36
2023-07-11,FIT-201,118,44
2023-07-11,FIT-202,112,48
2023-07-11,FIT-203,10,37
2023-07-11,FIT-204,141,39
2023-07-11,FIT-205,116,54
2023-07-11,FIT-301,67,52
2023-07-11,FIT-302,145l,58
2023-07-11,FIT-303,98,17
2023-07-11,FIT-304,60,37
2023-07-11,FIT-401,216,138
2023-07-11,FIT-402,27,30
2023-07-11,FIT-501,143,44
2023-07-11,FIT-502,76,43
2023-07-11,FIT-503,58,25
2023-07-11,FIT-601,85,36
2023-07-12,FIT-101,159,184
2023-07-12,FIT-102,27,51
2023-07-12,FIT-103,18,41
2023-07-12,FIT-201,119,45
2023-07-12,FIT-202,109,52
2023-07-12,FIT-203,14,35
2023-07-12,FIT-204,145,36
2023-07-12,FIT-205,119,54
2023-07-12,FIT-301,65,51
2023-07-12,FIT-302,144,-61
2023-07-12,FIT-303,97,22
2023-07-12,FIT-304,56,35
2023-07-12,FIT-401,216,138
2023-07-12,FIT-402,28,28
2023-07-12,FIT-501,135,43
2023-07-12,FIT-502,72,44
2023-07-12,FIT-503,66,23
2023-07-12,FIT-601,77,35
2023-07-13,FIT-101,158,184
2023-07-13,FIT-102,27,52
2023-07-13,FIT-103,18,37
2023-07-13,FIT-201,111,39
2023-07-13,FIT-202,102,53
2023-07-13,FIT-203,19,39
2023-07-13,FIT-204,140,35
2023-07-13,FIT-205,122,50
2023-07-13,FIT-301,65,53
2023-07-13,FIT-302,148,62
2023-07-13,FIT-303,94,21
2023-07-13,FIT-304,62,36
2023-07-13,FIT-401,220,138
2023-07-13,FIT-402,33,32
2023-07-13,FIT-501,135,40
2023-07-13,FIT-502,74,44
2023-07-13,FIT-503,64,21
2023-07-13,FIT-601,75,35
2023-07-14,FIT-101,160,185
2023-07-14,FIT-102,29,57
2023-07-14,FIT-103,25,41
2023-07-14,FIT-201,112,40
2023-07-14,FIT-202,102,52
2023-07-14,FIT-203,20,38
2023-07-14,FIT-204,142,-38
2023-07-14,FIT-205,116,49
2023-07-14,FIT-301,63,55
2023-07-14,FIT-302,140G,57
2023-07-14,FIT-303,102,18
2023-07-14,FIT-304,62,34
2023-07-14,FIT-401,216,138
2023-07-14,FIT-402,25,29
2023-07-14,FIT-501,141,45
2023-07-14,FIT-502,74,39
2023-07-14,FIT-503,58,23
2023-07-14,FIT-601,79,34
2023-07-15,FIT-101,159,185
2023-07-15,FIT-102,28,57
2023-07-15,FIT-103,22,41
2023-07-15,FIT-201,114,44
2023-07-15,FIT-202,102,48
2023-07-15,FIT-203,18,36
2023-07-15,FIT-204,140,38
2023-07-15,FIT-205,119,48
2023-07-15,FIT-301,68k,56
2023-07-15,FIT-302,145,61
2023-07-15,FIT-303,101,18
2023-07-15,FIT-304,59,36
2023-07-15,FIT-401,218,139
2023-07-15,FIT-402,29,33
2023-07-15,FIT-501,142,41
2023-07-15,FIT-502,81,40
2023-07-15,FIT-503,59,25
2023-07-15,FIT-601,83,31
2023-07-16,FIT-101,159,185
2023-07-16,FIT-102,22,52
2023-07-16,FIT-103,15,40
2023-07-16,FIT-201,111,40
2023-07-16,FIT-202,111,52
2023-07-16,FIT-203,16,39
2023-07-16,FIT-204,140,37
2023-07-16,FIT-205,124,49
2023-07-16,FIT-301,66,55
2023-07-16,FIT-302,148,61
2023-07-16,FIT-303,93,17
2023-07-16,FIT-304,57,36
2023-07-16,FIT-401,222,139
2023-07-16,FIT-402,31,31
2023-07-16,FIT-501,137,41
2023-07-16,FIT-502,79,42
2023-07-16,FIT-503,64,24
2023-07-16,FIT-601,83,33
2023-07-17,FIT-101,159,186
2023-07-17,FIT-102,27,55
2023-07-17,FIT-103,22,36
2023-07-17,FIT-201,120,40
2023-07-17,FIT-202,102,50
2023-07-17,FIT-203,14,38
2023-07-17,FIT-204,145,41
2023-07-17,FIT-205,124,50
2023-07-17,FIT-301,66,50
2023-07-17,FIT-302,146,56
2023-07-17,FIT-303,96,21
2023-07-17,FIT-304,54,39
2023-07-17,FIT-401,221,139
2023-07-17,FIT-402,26,32
2023-07-17,FIT-501,139,46
2023-07-17,FIT-502,79,43
2023-07-17,FIT-503,61,27
2023-07-17,FIT-601,77,37
2023-07-18,FIT-101,158,186
2023-07-18,FIT-102,26,56
2023-07-18,FIT-103,16,36
2023-07-18,FIT-201,120,40
2023-07-18,FIT-202,109,49
2023-07-18,FIT-203,15,36
2023-07-18,FIT-204,143,36
2023-07-18,FIT-205,125,49
2023-07-18,FIT-301,66,56
2023-07-18,FIT-302,142,56
2023-07-18,FIT-303,93,19
2023-07-18,FIT-304,53,36
2023-07-18,FIT-401,222,139
2023-07-18,FIT-402,33,27
2023-07-18,FIT-501,139,42
2023-07-18,FIT-502,81,40
2023-07-18,FIT-503,66,22
2023-07-18,FIT-601,80,36
2023-07-19,FIT-101,160,186
2023-07-19,FIT-102,25,57
2023-07-19,FIT-103,23,36
2023-07-19,FIT-201,114,39
2023-07-19,FIT-202,102,51
2023-07-19,FIT-203,10,35
2023-07-19,FIT-204,141,40
2023-07-19,FIT-205,115,48
2023-07-19,FIT-301,70,53
2023-07-19,FIT-302,143,56
2023-07-19,FIT-303,92,23
2023-07-19,FIT-304,52,35
2023-07-19,FIT-401,222,140
2023-07-19,FIT-402,28,31
2023-07-19,FIT-501,138,40
2023-07-19,FIT-502,75,41
2023-07-19,FIT-503,56,21
2023-07-19,FIT-601,77,34
2023-07-20,FIT-101,160,187
2023-07-20,FIT-102,30,55
2023-07-20,FIT-103,20,36
2023-07-20,FIT-201,116,45
2023-07-20,FIT-202,110,48
2023-07-20,FIT-203,15,38
2023-07-20,FIT-204,148,36
2023-07-20,FIT-205,122,54
2023-07-20,FIT-301,61,52
2023-07-20,FIT-302,145,57
2023-07-20,FIT-303,100,19
2023-07-20,FIT-304,56,33
2023-07-20,FIT-401,219,140
2023-07-20,FIT-402,26,33
2023-07-20,FIT-501,142,42
2023-07-20,FIT-502,76,41
2023-07-20,FIT-503,61,27
2023-07-20,FIT-601,85,34
2023-07-21,FIT-101,161,187
2023-07-21,FIT-102,23,55
2023-07-21,FIT-103,25,38
2023-07-21,FIT-201,113,44
2023-07-21,FIT-202,109,54
2023-07-21,FIT-203,14,36
2023-07-21,FIT-204,144,40
2023-07-21,FIT-205,118,51
2023-07-21,FIT-301,65,54
2023-07-21,FIT-302,139,60
2023-07-21,FIT-303,101,22
2023-07-21,FIT-304,61,37
2023-07-21,FIT-401,218,140
2023-07-21,FIT-402,26,33
2023-07-21,FIT-501,134,44
2023-07-21,FIT-502,72,39
2023-07-21,FIT-503,65,21
2023-07-21,FIT-601,84,34
2023-07-22,FIT-101,161,187
2023-07-22,FIT-102,28,51
2023-07-22,FIT-103,16,37
2023-07-22,FIT-201,120,44
2023-07-22,FIT-202,106,49
2023-07-22,FIT-203,19,33
2023-07-22,FIT-204,142,41
2023-07-22,FIT-205,124,51
2023-07-22,FIT-301,70,50
2023-07-22,FIT-302,140%,61
2023-07-22,FIT-303,101,21
2023-07-22,FIT-304,58,36
2023-07-22,FIT-401,222,140
2023-07-22,FIT-402,27,33
2023-07-22,FIT-501,140,45
2023-07-22,FIT-502,75,39
2023-07-22,FIT-503,59,24
2023-07-22,FIT-601,79,35
2023-07-23,FIT-101,159,188
2023-07-23,FIT-102,30,53
2023-07-23,FIT-103,17,40
2023-07-23,FIT-201,115,43
2023-07-23,FIT-202,112,51
2023-07-23,FIT-203,18,38
2023-07-23,FIT-204,150,41
2023-07-23,FIT-205,122,54
2023-07-23,FIT-301,65,56
2023-07-23,FIT-302,144,56
2023-07-23,FIT-303,94,22
2023-07-23,FIT-304,57,39
2023-07-23,FIT-401,219,141
2023-07-23,FIT-402,31,33
2023-07-23,FIT-501,144,46
2023-07-23,FIT-502,78,40
2023-07-23,FIT-503,56,22
2023-07-23,FIT-601,80,36
2023-07-24,FIT-101,161,188
2023-07-24,FIT-102,24,55
2023-07-24,FIT-103,16,39
2023-07-24,FIT-201,119,42
2023-07-24,FIT-202,102,54
2023-07-24,FIT-203,19,36
2023-07-24,FIT-204,147,41
2023-07-24,FIT-205,119,48
2023-07-24,FIT-301,66,55
2023-07-24,FIT-302,138,59
2023-07-24,FIT-303,100,20
2023-07-24,FIT-304,56,38
2023-07-24,FIT-401,217,141
2023-07-24,FIT-402,27,31
2023-07-24,FIT-501,142,43
2023-07-24,FIT-502,73,38
2023-07-24,FIT-503,64,27
2023-07-24,FIT-601,78,34
2023-07-25,FIT-101,159,188
2023-07-25,FIT-102,28,51
2023-07-25,FIT-103,24,36
2023-07-25,FIT-201,118,40
2023-07-25,FIT-202,107,51
2023-07-25,FIT-203,19,36
2023-07-25,FIT-204,150,39
2023-07-25,FIT-205,124,53
2023-07-25,FIT-301,70,52
2023-07-25,FIT-302,146,62
2023-07-25,FIT-303,96,21
2023-07-25,FIT-304,56,38
2023-07-25,FIT-401,221,141
2023-07-25,FIT-402,25,32
2023-07-25,FIT-501,141,42
2023-07-25,FIT-502,75,40
2023-07-25,FIT-503,59,21
2023-07-25,FIT-601,79,37
2023-07-26,FIT-101,161,189
2023-07-26,FIT-102,26,55
2023-07-26,FIT-103,15,42
2023-07-26,FIT-201,120,40
2023-07-26,FIT-202,108,48
2023-07-26,FIT-203,15,34
2023-07-26,FIT-204,150,41
2023-07-26,FIT-205,118,51
2023-07-26,FIT-301,67,51
2023-07-26,FIT-302,146,61
2023-07-26,FIT-303,95,23
2023-07-26,FIT-304,56,34
2023-07-26,FIT-401,220,141
2023-07-26,FIT-402,34,28
2023-07-26,FIT-501,139,44
2023-07-26,FIT-502,74,44
2023-07-26,FIT-503,66,26
2023-07-26,FIT-601,80,34
2023-07-27,FIT-101,159,189
2023-07-27,FIT-102,26,54
2023-07-27,FIT-103,20,37
2023-07-27,FIT-201,111,41
2023-07-27,FIT-202,104,51
2023-07-27,FIT-203,17,35
2023-07-27,FIT-204,141,38
2023-07-27,FIT-205,122,54
2023-07-27,FIT-301,70,53
2023-07-27,FIT-302,142,60
2023-07-27,FIT-303,93-,23
2023-07-27,FIT-304,55,33
2023-07-27,FIT-401,218,142
2023-07-27,FIT-402,30,28
2023-07-27,FIT-501,144,44
2023-07-27,FIT-502,78,41
2023-07-27,FIT-503,61,23
2023-07-27,FIT-601,79,37
2023-07-28,FIT-101,161,189
2023-07-28,FIT-102,20,57
2023-07-28,FIT-103,23,37
2023-07-28,FIT-201,111,45
2023-07-28,FIT-202,108,48
2023-07-28,FIT-203,17,33
2023-07-28,FIT-204,150,41
2023-07-28,FIT-205,121,51
2023-07-28,FIT-301,69,52
2023-07-28,FIT-302,138,59
2023-07-28,FIT-303,99,18
2023-07-28,FIT-304,60,35
2023-07-28,FIT-401,222,142
2023-07-28,FIT-402,31,27
2023-07-28,FIT-501,143,44
2023-07-28,FIT-502,72,40
2023-07-28,FIT-503,61,27
2023-07-28,FIT-601,83,31
2023-07-29,FIT-101,161,190
2023-07-29,FIT-102,30,53
2023-07-29,FIT-103,18,38
2023-07-29,FIT-201,114,43
2023-07-29,FIT-202,105,48
2023-07-29,FIT-203,16,34
2023-07-29,FIT-204,141,36
2023-07-29,FIT-205,123,48
2023-07-29,FIT-301,70,52
2023-07-29,FIT-302,142,59
2023-07-29,FIT-303,97,21
2023-07-29,FIT-304,61,33
2023-07-29,FIT-401,219,142
2023-07-29,FIT-402,35,28
2023-07-29,FIT-501,136,46
2023-07-29,FIT-502,78,38
2023-07-29,FIT-503,65,26
2023-07-29,FIT-601,84,31
2023-07-30,FIT-101,160,190
2023-07-30,FIT-102,25,53
2023-07-30,FIT-103,24,37
2023-07-30,FIT-201,120,44
2023-07-30,FIT-202,112,53
2023-07-30,FIT-203,20,34
2023-07-30,FIT-204,145,38
2023-07-30,FIT-205,123,53
2023-07-30,FIT-301,60,52
2023-07-30,FIT-302,139,56
2023-07-30,FIT-303,98,21
2023-07-30,FIT-304,56,35
2023-07-30,FIT-401,220,142
2023-07-30,FIT-402,35,30
2023-07-30,FIT-501,136,41
2023-07-30,FIT-502,73,42
2023-07-30,FIT-503,56,27
2023-07-30,FIT-601,75,37
2023-07-31,FIT-101,161,190
2023-07-31,FIT-102,25,57
2023-07-31,FIT-103,22,37
2023-07-31,FIT-201,116,40
2023-07-31,FIT-202,106,50
2023-07-31,FIT-203,10,34
2023-07-31,FIT-204,149,37
2023-07-31,FIT-205,125,50
2023-07-31,FIT-301,60,50
2023-07-31,FIT-302,148,60
2023-07-31,FIT-303,98,21
2023-07-31,FIT-304,54,36
2023-07-31,FIT-401,221,143
2023-07-31,FIT-402,30,30
2023-07-31,FIT-501,138,44
2023-07-31,FIT-502,79,44
2023-07-31,FIT-503,57,24
2023-07-31,FIT-601,76,36
2023-08-01,FIT-101,161,191
2023-08-01,FIT-102,23,55
2023-08-01,FIT-103,16,41
2023-08-01,FIT-201,118,39
2023-08-01,FIT-202,111,53
2023-08-01,FIT-203,15,39
2023-08-01,FIT-204,143,40
2023-08-01,FIT-205,124,48
2023-08-01,FIT-301,66,55
2023-08-01,FIT-302,147,61
2023-08-01,FIT-303,94,21
2023-08-01,FIT-304,54,33
2023-08-01,FIT-401,223,143
2023-08-01,FIT-402,29,30
2023-08-01,FIT-501,134,43
2023-08-01,FIT-502,79,39
2023-08-01,FIT-503,57,27
2023-08-01,FIT-601,82,34
2023-08-02,FIT-101,161,191
2023-08-02,FIT-102,27,57
2023-08-02,FIT-103,17,38
2023-08-02,FIT-201,111,40
2023-08-02,FIT-202,102,51
2023-08-02,FIT-203,20,33
2023-08-02,FIT-204,142,39
2023-08-02,FIT-205,124,54
2023-08-02,FIT-301,66,52
2023-08-02,FIT-302,140,61
2023-08-02,FIT-303,101,19
2023-08-02,FIT-304,55,34
2023-08-02,FIT-401,219,-143
2023-08-02,FIT-402,34,30
2023-08-02,FIT-501,139,46
2023-08-02,FIT-502,78,41
2023-08-02,FIT-503,60,27
2023-08-02,FIT-601,81,34
2023-08-03,FIT-101,160,191
2023-08-03,FIT-102,30,52
2023-08-03,FIT-103,22,42
2023-08-03,FIT-201,112,40
2023-08-03,FIT-202,110,48
2023-08-03,FIT-203,15,37
2023-08-03,FIT-204,143,38
2023-08-03,FIT-205,119,52
2023-08-03,FIT-301,60,54
2023-08-03,FIT-302,144,62
2023-08-03,FIT-303,93,21
2023-08-03,FIT-304,53,38
2023-08-03,FIT-401,218,143
2023-08-03,FIT-402,27,28
2023-08-03,FIT-501,143,40
2023-08-03,FIT-502,81,42
2023-08-03,FIT-503,66,21
2023-08-03,FIT-601,85,33
2023-08-04,FIT-101,161,192
2023-08-04,FIT-102,30,52
2023-08-04,FIT-103,16,39
2023-08-04,FIT-201,112,41
2023-08-04,FIT-202,108,54
2023-08-04,FIT-203,16,35
2023-08-04,FIT-204,148,38
2023-08-04,FIT-205,123,49
2023-08-04,FIT-301,69,52
2023-08-04,FIT-302,148,59
2023-08-04,FIT-303,100,21
2023-08-04,FIT-304,58,34
2023-08-04,FIT-401,224,144
2023-08-04,FIT-402,34,28
2023-08-04,FIT-501,140,45
2023-08-04,FIT-502,74,42
2023-08-04,FIT-503,63,23
2023-08-04,FIT-601,77,34
2023-08-05,FIT-101,161,192
2023-08-05,FIT-102,22,51
2023-08-05,FIT-103,24,41
2023-08-05,FIT-201,117,43
2023-08-05,FIT-202,104,51
2023-08-05,FIT-203,20,35
2023-08-05,FIT-204,142,41
2023-08-05,FIT-205,119,53
2023-08-05,FIT-301,69,52
2023-08-05,FIT-302,144,60
2023-08-05,FIT-303,93,18
2023-08-05,FIT-304,53e,37
2023-08-05,FIT-401,223,144
2023-08-05,FIT-402,26,33
2023-08-05,FIT-501,144,43
2023-08-05,FIT-502,77,43
2023-08-05,FIT-503,65,-23
2023-08-05,FIT-601,83,31
2023-08-06,FIT-101,160,192
2023-08-06,FIT-102,30,56
2023-08-06,FIT-103,21,36
2023-08-06,FIT-201,119,42
2023-08-06,FIT-202,109,53
2023-08-06,FIT-203,15,-39
2023-08-06,FIT-204,144,39
2023-08-06,FIT-205,117,52
2023-08-06,FIT-301,63,56
2023-08-06,FIT-302,141,58
2023-08-06,FIT-303,102,18
2023-08-06,FIT-304,59,34
2023-08-06,FIT-401,218,144
2023-08-06,FIT-402,28,29
2023-08-06,FIT-501,136,43
2023-08-06,FIT-502,71,40
2023-08-06,FIT-503,60,27
2023-08-06,FIT-601,76,34
2023-08-07,FIT-101,160,193
2023-08-07,FIT-102,27,56
2023-08-07,FIT-103,24,39
2023-08-07,FIT-201,118,39
2023-08-07,FIT-202,107,48
2023-08-07,FIT-203,13,37
2023-08-07,FIT-204,142,37
2023-08-07,FIT-205,117,50
2023-08-07,FIT-301,65,50
2023-08-07,FIT-302,145,58
2023-08-07,FIT-303,102,22
2023-08-07,FIT-304,53,34
2023-08-07,FIT-401,223,144
2023-08-07,FIT-402,29,32
2023-08-07,FIT-501,134,46
2023-08-07,FIT-502,71,41
2023-08-07,FIT-503,65,25
2023-08-07,FIT-601,78,37
2023-08-08,FIT-101,161,193
2023-08-08,FIT-102,22,52
2023-08-08,FIT-103,22h,42
2023-08-08,FIT-201,112,42
2023-08-08,FIT-202,103O,54
2023-08-08,FIT-203,19,36
2023-08-08,FIT-204,150,39
2023-08-08,FIT-205,124,53
2023-08-08,FIT-301,61,56
2023-08-08,FIT-302,141,61
2023-08-08,FIT-303,97,23
2023-08-08,FIT-304,59,36
2023-08-08,FIT-401,223,145
2023-08-08,FIT-402,28,30
2023-08-08,FIT-501,135,42
2023-08-08,FIT-502,71,43
2023-08-08,FIT-503,62,24
2023-08-08,FIT-601,84,34
2023-08-09,FIT-101,160,193
2023-08-09,FIT-102,27,56
2023-08-09,FIT-103,17,37
2023-08-09,FIT-201,114,40
2023-08-09,FIT-202,106,51
2023-08-09,FIT-203,16,38
2023-08-09,FIT-204,142,36
2023-08-09,FIT-205,123,52
2023-08-09,FIT-301,70,51
2023-08-09,FIT-302,148,60
2023-08-09,FIT-303,101,20
2023-08-09,FIT-304,56,36
2023-08-09,FIT-401,221,145
2023-08-09,FIT-402,26,31
2023-08-09,FIT-501,137,42
2023-08-09,FIT-502,77,43
2023-08-09,FIT-503,57,25
2023-08-09,FIT-601,82,37
2023-08-10,FIT-101,160,194
2023-08-10,FIT-102,22,53
2023-08-10,FIT-103,21,38
2023-08-10,FIT-201,114,45
2023-08-10,FIT-202,109,-54
2023-08-10,FIT-203,19,37
2023-08-10,FIT-204,149,40
2023-08-10,FIT-205,125,50
2023-08-10,FIT-301,63,53
2023-08-10,FIT-302,138,60
2023-08-10,FIT-303,94,23
2023-08-10,FIT-304,52,36
2023-08-10,FIT-401,220,145
2023-08-10,FIT-402,27,32
2023-08-10,FIT-501,136,41
2023-08-10,FIT-502,75,44
2023-08-10,FIT-503,65,23
2023-08-10,FIT-601,79,34
2023-08-11,FIT-101,162,194
2023-08-11,FIT-102,24,57
2023-08-11,FIT-103,22,37
2023-08-11,FIT-201,120,41
2023-08-11,FIT-202,109,52
2023-08-11,FIT-203,17,34
2023-08-11,FIT-204,144,39
2023-08-11,FIT-205,124,49
2023-08-11,FIT-301,60,50
2023-08-11,FIT-302,146,56
2023-08-11,FIT-303,100,20
2023-08-11,FIT-304,59,35
2023-08-11,FIT-401,225,145
2023-08-11,FIT-402,35,30
2023-08-11,FIT-501,139,40
2023-08-11,FIT-502,71,44
2023-08-11,FIT-503,59,21
2023-08-11,FIT-601,75,36
2023-08-12,FIT-101,161,194
2023-08-12,FIT-102,21,53
2023-08-12,FIT-103,19,42
2023-08-12,FIT-201,115,42
2023-08-12,FIT-202,104,54
2023-08-12,FIT-203,20,36
2023-08-12,FIT-204,147,36
2023-08-12,FIT-205,118,52
2023-08-12,FIT-301,68,54
2023-08-12,FIT-302,141,58
2023-08-12,FIT-303,100,19
2023-08-12,FIT-304,52,37
2023-08-12,FIT-401,225,146
2023-08-12,FIT-402,29,32
2023-08-12,FIT-501,143,42
2023-08-12,FIT-502,79,41
2023-08-12,FIT-503,61,23
2023-08-12,FIT-601,78,37
2023-08-13,FIT-101,161,195
2023-08-13,FIT-102,26,56
2023-08-13,FIT-103,15,41
2023-08-13,FIT-201,116,43
2023-08-13,FIT-202,109,51
2023-08-13,FIT-203,15,38
2023-08-13,FIT-204,140,37
2023-08-13,FIT-205,115,51
2023-08-13,FIT-301,61,53
2023-08-13,FIT-302,145,60
2023-08-13,FIT-303,94,19
2023-08-13,FIT-304,62,35
2023-08-13,FIT-401,225,146
2023-08-13,FIT-402,32,28
2023-08-13,FIT-501,143,41
2023-08-13,FIT-502,73,43
2023-08-13,FIT-503,57,22
2023-08-13,FIT-601,75,33
2023-08-14,FIT-101,160,195
2023-08-14,FIT-102,27,56
2023-08-14,FIT-103,24,39
2023-08-14,FIT-201,120,39
2023-08-14,FIT-202,105,52
2023-08-14,FIT-203,20,33
2023-08-14,FIT-204,142,37
2023-08-14,FIT-205,118,52
2023-08-14,FIT-301,61,54
2023-08-14,FIT-302,139,58
2023-08-14,FIT-303,98,17
2023-08-14,FIT-304,62,37
2023-08-14,FIT-401,222,146
2023-08-14,FIT-402,28,27
2023-08-14,FIT-501,134,46
2023-08-14,FIT-502,78,38
2023-08-14,FIT-503,63,22
2023-08-14,FIT-601,80,31
2023-08-15,FIT-101,161,195
2023-08-15,FIT-102,23,54
2023-08-15,FIT-103,24,37
2023-08-15,FIT-201,116,42
2023-08-15,FIT-202,108,51
2023-08-15,FIT-203,12,37
2023-08-15,FIT-204,146,37
2023-08-15,FIT-205,118,49
2023-08-15,FIT-301,60,52
2023-08-15,FIT-302,141,62
2023-08-15,FIT-303,93,19
2023-08-15,FIT-304,56,36
2023-08-15,FIT-401,225,146
2023-08-15,FIT-402,34,33
2023-08-15,FIT-501,138,44
2023-08-15,FIT-502,71,-41
2023-08-15,FIT-503,64,26
2023-08-15,FIT-601,76,37
2023-08-16,FIT-101,162,196
2023-08-16,FIT-102,21,57
2023-08-16,FIT-103,21,39
2023-08-16,FIT-201,118,40
2023-08-16,FIT-202,106,48
2023-08-16,FIT-203,20,37
2023-08-16,FIT-204,140,36
2023-08-16,FIT-205,115,54
2023-08-16,FIT-301,65,52
