Date,ShiftID,EmployeeID,Hours_Worked
2023-12-13,SH-209328,FT-119,8
2023-12-13,SH-209329,FT-120,8
2023-12-13,SH-209330,FTS-11,8
2023-12-13,SH-209331,FTS-12,8
2023-12-13,SH-209332,FTS-13,8
2023-12-13,SH-209333,FTS-14,8
2023-12-13,SH-209334,FTS-15,8
2023-12-13,SH-209335,PT-201,8
2023-12-13,SH-209336,PT-202,8
2023-12-13,SH-209337,PT-203,8
2023-12-13,SH-209338,PT-204,8
2023-12-13,SH-209339,PT-205,8
2023-12-13,SH-209340,PT-206,8
2023-12-13,SH-209341,PT-207,8
2023-12-13,SH-209342,PT-208,8
2023-12-13,SH-209343,PT-209,8
2023-12-13,SH-209344,PT-210,8
2023-12-13,SH-209345,PT-211,8
2023-12-13,SH-209346,PT-212,8
2023-12-13,SH-209347,PT-213,8
2023-12-13,SH-209348,PT-214,8
2023-12-13,SH-209349,PT-215,8
2023-12-13,SH-209350,PT-216,8
2023-12-13,SH-209351,PT-217,8
2023-12-13,SH-209352,PT-218,8
2023-12-13,SH-209353,PT-219,8
2023-12-13,SH-209354,PT-220,8
2023-12-13,SH-209355,PT-221,8
2023-12-13,SH-209356,PT-222,8
2023-12-13,SH-209357,PT-223,8
2023-12-13,SH-209358,PT-224,8
2023-12-13,SH-209359,PT-225,8
2023-12-13,SH-209360,PT-226,8
2023-12-13,SH-209361,PT-227,8
2023-12-13,SH-209362,PT-228,8
2023-12-13,SH-209363,PT-229,8
2023-12-13,SH-209364,PT-230,8
2023-02-24,SH-202145,FT-101,8
2023-02-24,SH-202146,FT-102,8
2023-02-24,SH-202147,FT-103,8
2023-02-24,SH-202148,FT-104,8
2023-02-24,SH-202149,FT-105,8
2023-02-24,SH-202150,FT-106,8
2023-02-24,SH-202151,FT-107,8
2023-02-24,SH-202152,FT-108,8
2023-02-24,SH-202153,FT-109,8
2023-02-24,SH-202154,FT-110,8
2023-02-24,SH-202155,FT-111,8
2023-02-24,SH-202156,FT-112,8
2023-02-24,SH-202157,FT-113,8
2023-02-24,SH-202158,FT-114,8
2023-02-24,SH-202159,FT-115,8
2023-02-24,SH-202160,FT-116,8
2023-02-24,SH-202161,FT-117,8
2023-02-24,SH-202162,FT-118,8
2023-02-24,SH-202163,FT-119,8
2023-02-24,SH-202164,FT-120,8
2023-02-24,SH-202165,FTS-11,8
2023-02-24,SH-202166,FTS-12,8
2023-02-24,SH-202167,FTS-13,8
2023-02-24,SH-202168,FTS-14,8
2023-02-24,SH-202169,FTS-15,8
2023-02-24,SH-202170,PT-201,8
2023-02-24,SH-202171,PT-202,8
2023-02-24,SH-202172,PT-203,8
2023-02-24,SH-202173,PT-204,8
2023-02-24,SH-202174,PT-205,8
2023-02-24,SH-202175,PT-206,8
2023-02-24,SH-202176,PT-207,8
2023-02-24,SH-202177,PT-208,8
2023-02-24,SH-202178,PT-209,8
2023-02-24,SH-202179,PT-210,8
2023-02-24,SH-202180,PT-211,8
2023-02-24,SH-202181,PT-212,8
2023-02-24,SH-202182,PT-213,8
2023-02-24,SH-202183,PT-214,8
2023-02-24,SH-202184,PT-215,8
2023-02-24,SH-202185,PT-216,8
2023-02-24,SH-202186,PT-217,8
2023-02-24,SH-202187,PT-218,8
2023-02-24,SH-202188,PT-219,8
2023-02-24,SH-202189,PT-220,8
2023-02-24,SH-202190,PT-221,8
2023-02-24,SH-202191,PT-222,8
2023-02-24,SH-202192,PT-223,8
2023-02-24,SH-202193,PT-224,8
2023-02-24,SH-202194,PT-225,8
2023-02-24,SH-202195,PT-226,8
2023-02-24,SH-202196,PT-227,8
2023-02-24,SH-202197,PT-228,8
2023-02-24,SH-202198,PT-229,8
2023-02-24,SH-202199,PT-230,8
2023-01-03,SH-200055,FT-101,8
2023-01-03,SH-200056,FT-102,8
2023-01-03,SH-200057,FT-103,8
2023-01-03,SH-200058,FT-104,8
2023-01-03,SH-200059,FT-105,8
2023-01-03,SH-200060,FT-106,8
2023-01-03,SH-200061,FT-107,8
2023-01-03,SH-200062,FT-108,8
2023-01-03,SH-200063,FT-109,8
2023-01-03,SH-200064,FT-110,8
2023-01-03,SH-200065,FT-111,8
2023-01-03,SH-200066,FT-112,8
2023-01-03,SH-200067,FT-113,8
2023-01-03,SH-200068,FT-114,8
2023-01-03,SH-200069,FT-115,8
2023-01-03,SH-200070,FT-116,8
2023-01-03,SH-200071,FT-117,8
2023-01-03,SH-200072,FT-118,8
2023-01-03,SH-200073,FT-119,8
2023-01-03,SH-200074,FT-120,8
2023-01-03,SH-200075,FTS-11,8
2023-01-03,SH-200076,FTS-12,8
2023-01-03,SH-200077,FTS-13,8
2023-01-03,SH-200078,FTS-14,8
2023-01-03,SH-200079,FTS-15,8
2023-01-03,SH-200080,PT-201,8
2023-01-03,SH-200081,PT-202,8
2023-01-03,SH-200082,PT-203,8
2023-01-03,SH-200083,PT-204,8
2023-01-03,SH-200084,PT-205,8
2023-01-03,SH-200085,PT-206,8
2023-01-03,SH-200086,PT-207,8
2023-01-03,SH-200087,PT-208,8
2023-01-03,SH-200088,PT-209,8
2023-01-03,SH-200089,PT-210,8
2023-01-03,SH-200090,PT-211,8
2023-01-03,SH-200091,PT-212,8
2023-01-03,SH-200092,PT-213,8
2023-01-03,SH-200093,PT-214,8
2023-01-03,SH-200094,PT-215,8
2023-01-03,SH-200095,PT-216,8
2023-01-03,SH-200096,PT-217,8
2023-01-03,SH-200097,PT-218,8
2023-01-03,SH-200098,PT-219,8
2023-01-03,SH-200099,PT-220,8
2023-01-03,SH-200100,PT-221,8
2023-01-03,SH-200101,PT-222,8
2023-01-03,SH-200102,PT-223,8
2023-01-03,SH-200103,PT-224,8
2023-01-03,SH-200104,PT-225,8
2023-01-03,SH-200105,PT-226,8
2023-01-03,SH-200106,PT-227,8
2023-01-03,SH-200107,PT-228,8
2023-01-03,SH-200108,PT-229,8
2023-01-03,SH-200109,PT-230,8
2023-06-14,SH-205220,FT-101,8
2023-06-14,SH-205221,FT-102,8
2023-06-14,SH-205222,FT-103,8
2023-06-14,SH-205223,FT-104,8
2023-06-14,SH-205224,FT-105,8
2023-06-14,SH-205225,FT-106,8
2023-06-14,SH-205226,FT-107,8
2023-06-14,SH-205227,FT-108,8
2023-06-14,SH-205228,FT-109,8
2023-06-14,SH-205229,FT-110,8
2023-06-14,SH-205230,FT-111,8
2023-06-14,SH-205231,FT-112,8
2023-06-14,SH-205232,FT-113,8
2023-06-14,SH-205233,FT-114,8
2023-06-14,SH-205234,FT-115,8
2023-06-14,SH-205235,FT-116,8
2023-06-14,SH-205236,FT-117,8
2023-06-14,SH-205237,FT-118,8
2023-06-14,SH-205238,FT-119,8
2023-06-14,SH-205239,FT-120,8
2023-06-14,SH-205240,FTS-11,8
2023-06-14,SH-205241,FTS-12,8
2023-06-14,SH-205242,FTS-13,8
2023-06-14,SH-205243,FTS-14,8
2023-06-14,SH-205244,FTS-15,8
2023-06-14,SH-205245,PT-201,4
2023-06-14,SH-205246,PT-202,4
2023-06-14,SH-205247,PT-203,4
2023-06-14,SH-205248,PT-204,4
2023-06-14,SH-205249,PT-205,4
2023-06-13,SH-205190,FT-101,8
2023-06-13,SH-205191,FT-102,8
2023-06-13,SH-205192,FT-103,8
2023-06-13,SH-205193,FT-104,8
2023-06-13,SH-205194,FT-105,8
2023-06-13,SH-205195,FT-106,8
2023-06-13,SH-205196,FT-107,8
2023-06-13,SH-205197,FT-108,8
2023-06-13,SH-205198,FT-109,8
2023-06-13,SH-205199,FT-110,8
2023-06-13,SH-205200,FT-111,8
2023-06-13,SH-205201,FT-112,8
2023-06-13,SH-205202,FT-113,8
2023-06-13,SH-205203,FT-114,8
2023-06-13,SH-205204,FT-115,8
2023-06-13,SH-205205,FT-116,8
2023-06-13,SH-205206,FT-117,8
2023-06-13,SH-205207,FT-118,8
2023-06-13,SH-205208,FT-119,8
2023-06-13,SH-205209,FT-120,8
2023-06-13,SH-205210,FTS-11,8
2023-06-13,SH-205211,FTS-12,8
2023-06-13,SH-205212,FTS-13,8
2023-06-13,SH-205213,FTS-14,8
2023-06-13,SH-205214,FTS-15,8
2023-06-13,SH-205215,PT-201,4
2023-06-13,SH-205216,PT-202,4
2023-06-13,SH-205217,PT-203,4
2023-06-13,SH-205218,PT-204,4
2023-06-13,SH-205219,PT-205,4
2023-01-04,SH-200110,FT-101,8
2023-01-04,SH-200111,FT-102,8
2023-01-04,SH-200112,FT-103,8
2023-01-04,SH-200113,FT-104,8
2023-01-04,SH-200114,FT-105,8
2023-01-04,SH-200115,FT-106,8
2023-01-04,SH-200116,FT-107,8
2023-01-04,SH-200117,FT-108,8
2023-01-04,SH-200118,FT-109,8
2023-01-04,SH-200119,FT-110,8
2023-01-04,SH-200120,FT-111,8
2023-01-04,SH-200121,FT-112,8
2023-01-04,SH-200122,FT-113,8
2023-01-04,SH-200123,FT-114,8
2023-01-04,SH-200124,FT-115,8
2023-01-04,SH-200125,FT-116,8
2023-01-04,SH-200126,FT-117,8
2023-01-04,SH-200127,FT-118,8
2023-01-04,SH-200128,FT-119,8
2023-01-04,SH-200129,FT-120,8
2023-01-04,SH-200130,FTS-11,8
2023-01-04,SH-200131,FTS-12,8
2023-01-04,SH-200132,FTS-13,8
2023-01-04,SH-200133,FTS-14,8
2023-01-04,SH-200134,FTS-15,8
2023-01-04,SH-200135,PT-201,8
2023-01-04,SH-200136,PT-202,8
2023-01-04,SH-200137,PT-203,8
2023-01-04,SH-200138,PT-204,8
2023-01-04,SH-200139,PT-205,8
2023-01-04,SH-200140,PT-206,8
2023-01-04,SH-200141,PT-207,8
2023-01-04,SH-200142,PT-208,8
2023-01-04,SH-200143,PT-209,8
2023-01-04,SH-200144,PT-210,8
2023-01-04,SH-200145,PT-211,8
2023-01-04,SH-200146,PT-212,8
2023-01-04,SH-200147,PT-213,8
2023-01-04,SH-200148,PT-214,8
2023-01-04,SH-200149,PT-215,8
2023-01-04,SH-200150,PT-216,8
2023-01-04,SH-200151,PT-217,8
2023-01-04,SH-200152,PT-218,8
2023-01-04,SH-200153,PT-219,8
2023-01-04,SH-200154,PT-220,8
2023-01-04,SH-200155,PT-221,8
2023-01-04,SH-200156,PT-222,8
2023-01-04,SH-200157,PT-223,8
2023-01-04,SH-200158,PT-224,8
2023-01-04,SH-200159,PT-225,8
2023-01-04,SH-200160,PT-226,8
2023-01-04,SH-200161,PT-227,8
2023-01-04,SH-200162,PT-228,8
2023-01-04,SH-200163,PT-229,8
2023-01-04,SH-200164,PT-230,8
2023-02-23,SH-202090,FT-101,8
2023-02-23,SH-202091,FT-102,8
2023-02-23,SH-202092,FT-103,8
2023-02-23,SH-202093,FT-104,8
2023-02-23,SH-202094,FT-105,8
2023-02-23,SH-202095,FT-106,8
2023-02-23,SH-202096,FT-107,8
2023-02-23,SH-202097,FT-108,8
2023-02-23,SH-202098,FT-109,8
2023-02-23,SH-202099,FT-110,8
2023-02-23,SH-202100,FT-111,8
2023-02-23,SH-202101,FT-112,8
2023-02-23,SH-202102,FT-113,8
2023-02-23,SH-202103,FT-114,8
2023-02-23,SH-202104,FT-115,8
2023-02-23,SH-202105,FT-116,8
2023-02-23,SH-202106,FT-117,8
2023-02-23,SH-202107,FT-118,8
2023-02-23,SH-202108,FT-119,8
2023-02-23,SH-202109,FT-120,8
2023-02-23,SH-202110,FTS-11,8
2023-02-23,SH-202111,FTS-12,8
2023-02-23,SH-202112,FTS-13,8
2023-02-23,SH-202113,FTS-14,8
2023-02-23,SH-202114,FTS-15,8
2023-02-23,SH-202115,PT-201,8
2023-02-23,SH-202116,PT-202,8
2023-02-23,SH-202117,PT-203,8
2023-02-23,SH-202118,PT-204,8
2023-02-23,SH-202119,PT-205,8
2023-02-23,SH-202120,PT-206,8
2023-02-23,SH-202121,PT-207,8
2023-02-23,SH-202122,PT-208,8
2023-02-23,SH-202123,PT-209,8
2023-02-23,SH-202124,PT-210,8
2023-02-23,SH-202125,PT-211,8
2023-02-23,SH-202126,PT-212,8
2023-02-23,SH-202127,PT-213,8
2023-02-23,SH-202128,PT-214,8
2023-02-23,SH-202129,PT-215,8
2023-02-23,SH-202130,PT-216,8
2023-02-23,SH-202131,PT-217,8
2023-02-23,SH-202132,PT-218,8
2023-02-23,SH-202133,PT-219,8
2023-02-23,SH-202134,PT-220,8
2023-02-23,SH-202135,PT-221,8
2023-02-23,SH-202136,PT-222,8
2023-02-23,SH-202137,PT-223,8
2023-02-23,SH-202138,PT-224,8
2023-02-23,SH-202139,PT-225,8
2023-02-23,SH-202140,PT-226,8
2023-02-23,SH-202141,PT-227,8
2023-02-23,SH-202142,PT-228,8
2023-02-23,SH-202143,PT-229,8
2023-02-23,SH-202144,PT-230,8
2023-05-02,SH-204070,FT-101,8
2023-05-02,SH-204071,FT-102,8
2023-05-02,SH-204072,FT-103,8
2023-05-02,SH-204073,FT-104,8
2023-05-02,SH-204074,FT-105,8
2023-05-02,SH-204075,FT-106,8
2023-05-02,SH-204076,FT-107,8
2023-05-02,SH-204077,FT-108,8
2023-05-02,SH-204078,FT-109,8
2023-05-02,SH-204079,FT-110,8
2023-05-02,SH-204080,FT-111,8
2023-05-02,SH-204081,FT-112,8
2023-05-02,SH-204082,FT-113,8
2023-05-02,SH-204083,FT-114,8
2023-05-02,SH-204084,FT-115,8
2023-05-02,SH-204085,FT-116,8
2023-05-02,SH-204086,FT-117,8
2023-05-02,SH-204087,FT-118,8
2023-05-02,SH-204088,FT-119,8
2023-05-02,SH-204089,FT-120,8
2023-05-02,SH-204090,FTS-11,8
2023-05-02,SH-204091,FTS-12,8
2023-05-02,SH-204092,FTS-13,8
2023-05-02,SH-204093,FTS-14,8
2023-05-02,SH-204094,FTS-15,8
2023-05-02,SH-204095,PT-201,6
2023-05-02,SH-204096,PT-202,6
2023-05-02,SH-204097,PT-203,6
2023-05-02,SH-204098,PT-204,6
2023-05-02,SH-204099,PT-205,6
2023-05-02,SH-204100,PT-206,6
2023-05-02,SH-204101,PT-207,6
2023-05-02,SH-204102,PT-208,6
2023-05-02,SH-204103,PT-209,6
2023-05-02,SH-204104,PT-210,6
2023-05-02,SH-204105,PT-211,6
2023-05-02,SH-204106,PT-212,6
2023-05-02,SH-204107,PT-213,6
2023-05-02,SH-204108,PT-214,6
2023-05-02,SH-204109,PT-215,6
2023-02-15,SH-201760,FT-101,8
2023-02-15,SH-201761,FT-102,8
2023-02-15,SH-201762,FT-103,8
2023-02-15,SH-201763,FT-104,8
2023-02-15,SH-201764,FT-105,8
2023-02-15,SH-201765,FT-106,8
2023-02-15,SH-201766,FT-107,8
2023-02-15,SH-201767,FT-108,8
2023-02-15,SH-201768,FT-109,8
2023-02-15,SH-201769,FT-110,8
2023-02-15,SH-201770,FT-111,8
2023-02-15,SH-201771,FT-112,8
2023-02-15,SH-201772,FT-113,8
2023-02-15,SH-201773,FT-114,8
2023-02-15,SH-201774,FT-115,8
2023-02-15,SH-201775,FT-116,8
2023-02-15,SH-201776,FT-117,8
2023-02-15,SH-201777,FT-118,8
2023-02-15,SH-201778,FT-119,8
2023-02-15,SH-201779,FT-120,8
2023-02-15,SH-201780,FTS-11,8
2023-02-15,SH-201781,FTS-12,8
2023-02-15,SH-201782,FTS-13,8
2023-02-15,SH-201783,FTS-14,8
2023-02-15,SH-201784,FTS-15,8
2023-02-15,SH-201785,PT-201,8
2023-02-15,SH-201786,PT-202,8
2023-02-15,SH-201787,PT-203,8
2023-02-15,SH-201788,PT-204,8
2023-02-15,SH-201789,PT-205,8
2023-02-15,SH-201790,PT-206,8
2023-02-15,SH-201791,PT-207,8
2023-02-15,SH-201792,PT-208,8
2023-02-15,SH-201793,PT-209,8
2023-02-15,SH-201794,PT-210,8
2023-02-15,SH-201795,PT-211,8
2023-02-15,SH-201796,PT-212,8
2023-02-15,SH-201797,PT-213,8
2023-02-15,SH-201798,PT-214,8
2023-02-15,SH-201799,PT-215,8
2023-02-15,SH-201800,PT-216,8
2023-02-15,SH-201801,PT-217,8
2023-02-15,SH-201802,PT-218,8
2023-02-15,SH-201803,PT-219,8
2023-02-15,SH-201804,PT-220,8
2023-02-15,SH-201805,PT-221,8
2023-02-15,SH-201806,PT-222,8
2023-02-15,SH-201807,PT-223,8
2023-02-15,SH-201808,PT-224,8
2023-02-15,SH-201809,PT-225,8
2023-02-15,SH-201810,PT-226,8
2023-02-15,SH-201811,PT-227,8
2023-02-15,SH-201812,PT-228,8
2023-02-15,SH-201813,PT-229,8
2023-02-15,SH-201814,PT-230,8
2023-05-05,SH-204190,FT-101,8
2023-05-05,SH-204191,FT-102,8
2023-05-05,SH-204192,FT-103,8
2023-05-05,SH-204193,FT-104,8
2023-05-05,SH-204194,FT-105,8
2023-05-05,SH-204195,FT-106,8
2023-05-05,SH-204196,FT-107,8
2023-05-05,SH-204197,FT-108,8
2023-05-05,SH-204198,FT-109,8
2023-05-05,SH-204199,FT-110,8
2023-05-05,SH-204200,FT-111,8
2023-05-05,SH-204201,FT-112,8
2023-05-05,SH-204202,FT-113,8
2023-05-05,SH-204203,FT-114,8
2023-05-05,SH-204204,FT-115,8
2023-05-05,SH-204205,FT-116,8
2023-05-05,SH-204206,FT-117,8
2023-05-05,SH-204207,FT-118,8
2023-05-05,SH-204208,FT-119,8
2023-05-05,SH-204209,FT-120,8
2023-05-05,SH-204210,FTS-11,8
2023-05-05,SH-204211,FTS-12,8
2023-05-05,SH-204212,FTS-13,8
2023-05-05,SH-204213,FTS-14,8
2023-05-05,SH-204214,FTS-15,8
2023-05-05,SH-204215,PT-201,6
2023-05-05,SH-204216,PT-202,6
2023-05-05,SH-204217,PT-203,6
2023-05-05,SH-204218,PT-204,6
2023-05-05,SH-204219,PT-205,6
2023-05-05,SH-204220,PT-206,6
2023-05-05,SH-204221,PT-207,6
2023-05-05,SH-204222,PT-208,6
2023-05-05,SH-204223,PT-209,6
2023-05-05,SH-204224,PT-210,6
2023-05-05,SH-204225,PT-211,6
2023-05-05,SH-204226,PT-212,6
2023-05-05,SH-204227,PT-213,6
2023-05-05,SH-204228,PT-214,6
2023-05-05,SH-204229,PT-215,6
2023-06-22,SH-205400,FT-101,8
2023-06-22,SH-205401,FT-102,8
2023-06-22,SH-205402,FT-103,8
2023-06-22,SH-205403,FT-104,8
2023-06-22,SH-205404,FT-105,8
2023-06-22,SH-205405,FT-106,8
2023-06-22,SH-205406,FT-107,8
2023-06-22,SH-205407,FT-108,8
2023-06-22,SH-205408,FT-109,8
2023-06-22,SH-205409,FT-110,8
2023-06-22,SH-205410,FT-111,8
2023-06-22,SH-205411,FT-112,8
2023-06-22,SH-205412,FT-113,8
2023-06-22,SH-205413,FT-114,8
2023-06-22,SH-205414,FT-115,8
2023-06-22,SH-205415,FT-116,8
2023-06-22,SH-205416,FT-117,8
2023-06-22,SH-205417,FT-118,8
2023-06-22,SH-205418,FT-119,8
2023-06-22,SH-205419,FT-120,8
2023-06-22,SH-205420,FTS-11,8
2023-06-22,SH-205421,FTS-12,8
2023-06-22,SH-205422,FTS-13,8
2023-06-22,SH-205423,FTS-14,8
2023-06-22,SH-205424,FTS-15,8
2023-06-22,SH-205425,PT-201,4
2023-06-22,SH-205426,PT-202,4
2023-06-22,SH-205427,PT-203,4
2023-06-22,SH-205428,PT-204,4
2023-06-22,SH-205429,PT-205,4
2023-12-12,SH-209255,FT-101,8
2023-12-12,SH-209256,FT-102,8
2023-12-12,SH-209257,FT-103,8
2023-12-12,SH-209258,FT-104,8
2023-12-12,SH-209259,FT-105,8
2023-12-12,SH-209260,FT-106,8
2023-12-12,SH-209261,FT-107,8
2023-12-12,SH-209262,FT-108,8
2023-12-12,SH-209263,FT-109,8
2023-12-12,SH-209264,FT-110,8
2023-12-12,SH-209265,FT-111,8
2023-12-12,SH-209266,FT-112,8
2023-12-12,SH-209267,FT-113,8
2023-12-12,SH-209268,FT-114,8
2023-12-12,SH-209269,FT-115,8
2023-12-12,SH-209270,FT-116,8
2023-12-12,SH-209271,FT-117,8
2023-12-12,SH-209272,FT-118,8
2023-12-12,SH-209273,FT-119,8
2023-12-12,SH-209274,FT-120,8
2023-12-12,SH-209275,FTS-11,8
2023-12-12,SH-209276,FTS-12,8
2023-12-12,SH-209277,FTS-13,8
2023-12-12,SH-209278,FTS-14,8
2023-12-12,SH-209279,FTS-15,8
2023-12-12,SH-209280,PT-201,8
2023-12-12,SH-209281,PT-202,8
2023-12-12,SH-209282,PT-203,8
2023-12-12,SH-209283,PT-204,8
2023-12-12,SH-209284,PT-205,8
2023-12-12,SH-209285,PT-206,8
2023-12-12,SH-209286,PT-207,8
2023-12-12,SH-209287,PT-208,8
2023-12-12,SH-209288,PT-209,8
2023-12-12,SH-209289,PT-210,8
2023-12-12,SH-209290,PT-211,8
2023-12-12,SH-209291,PT-212,8
2023-12-12,SH-209292,PT-213,8
2023-12-12,SH-209293,PT-214,8
2023-12-12,SH-209294,PT-215,8
2023-12-12,SH-209295,PT-216,8
2023-12-12,SH-209296,PT-217,8
2023-12-12,SH-209297,PT-218,8
2023-12-12,SH-209298,PT-219,8
2023-12-12,SH-209299,PT-220,8
2023-12-12,SH-209300,PT-221,8
2023-12-12,SH-209301,PT-222,8
2023-12-12,SH-209302,PT-223,8
2023-12-12,SH-209303,PT-224,8
2023-12-12,SH-209304,PT-225,8
2023-12-12,SH-209305,PT-226,8
2023-12-12,SH-209306,PT-227,8
2023-12-12,SH-209307,PT-228,8
2023-12-12,SH-209308,PT-229,8
2023-12-12,SH-209309,PT-230,8
2023-09-01,SH-206930,FT-101,8
2023-09-01,SH-206931,FT-102,8
2023-09-01,SH-206932,FT-103,8
2023-09-01,SH-206933,FT-104,8
2023-09-01,SH-206934,FT-105,8
2023-09-01,SH-206935,FT-106,8
2023-09-01,SH-206936,FT-107,8
2023-09-01,SH-206937,FT-108,8
2023-09-01,SH-206938,FT-109,8
2023-09-01,SH-206939,FT-110,8
2023-09-01,SH-206940,FT-111,8
2023-09-01,SH-206941,FT-112,8
2023-09-01,SH-206942,FT-113,8
2023-09-01,SH-206943,FT-114,8
2023-09-01,SH-206944,FT-115,8
2023-09-01,SH-206945,FT-116,8
2023-09-01,SH-206946,FT-117,8
2023-09-01,SH-206947,FT-118,8
2023-09-01,SH-206948,FT-119,8
2023-09-01,SH-206949,FT-120,8
2023-09-01,SH-206950,FTS-11,8
2023-09-01,SH-206951,FTS-12,8
2023-09-01,SH-206952,FTS-13,8
2023-09-01,SH-206953,FTS-14,8
2023-09-01,SH-206954,FTS-15,8
2023-09-01,SH-206955,PT-201,6
2023-09-01,SH-206956,PT-202,6
2023-09-01,SH-206957,PT-203,6
2023-09-01,SH-206958,PT-204,6
2023-09-01,SH-206959,PT-205,6
2023-09-01,SH-206960,PT-206,6
2023-09-01,SH-206961,PT-207,6
2023-09-01,SH-206962,PT-208,6
2023-09-01,SH-206963,PT-209,6
2023-09-01,SH-206964,PT-210,6
2023-09-01,SH-206965,PT-211,6
2023-09-01,SH-206966,PT-212,6
2023-09-01,SH-206967,PT-213,6
2023-09-01,SH-206968,PT-214,6
2023-09-01,SH-206969,PT-215,6
2023-12-15,SH-209420,FT-101,8
2023-12-15,SH-209421,FT-102,8
2023-12-15,SH-209422,FT-103,8
2023-12-15,SH-209423,FT-104,8
2023-12-15,SH-209424,FT-105,8
2023-12-15,SH-209425,FT-106,8
2023-12-15,SH-209426,FT-107,8
2023-12-15,SH-209427,FT-108,8
2023-12-15,SH-209428,FT-109,8
2023-12-15,SH-209429,FT-110,8
2023-12-15,SH-209430,FT-111,8
2023-12-15,SH-209431,FT-112,8
2023-12-15,SH-209432,FT-113,8
2023-12-15,SH-209433,FT-114,8
2023-12-15,SH-209434,FT-115,8
2023-12-15,SH-209435,FT-116,8
2023-12-15,SH-209436,FT-117,8
2023-12-15,SH-209437,FT-118,8
2023-12-15,SH-209438,FT-119,8
2023-12-15,SH-209439,FT-120,8
2023-12-15,SH-209440,FTS-11,8
2023-12-15,SH-209441,FTS-12,8
2023-12-15,SH-209442,FTS-13,8
2023-12-15,SH-209443,FTS-14,8
2023-12-15,SH-209444,FTS-15,8
2023-12-15,SH-209445,PT-201,8
2023-12-15,SH-209446,PT-202,8
2023-12-15,SH-209447,PT-203,8
2023-12-15,SH-209448,PT-204,8
2023-12-15,SH-209449,PT-205,8
2023-12-15,SH-209450,PT-206,8
2023-12-15,SH-209451,PT-207,8
2023-12-15,SH-209452,PT-208,8
2023-12-15,SH-209453,PT-209,8
2023-12-15,SH-209454,PT-210,8
2023-12-15,SH-209455,PT-211,8
2023-12-15,SH-209456,PT-212,8
2023-12-15,SH-209457,PT-213,8
2023-12-15,SH-209458,PT-214,8
2023-12-15,SH-209459,PT-215,8
2023-12-15,SH-209460,PT-216,8
2023-12-15,SH-209461,PT-217,8
2023-12-15,SH-209462,PT-218,8
2023-12-15,SH-209463,PT-219,8
2023-12-15,SH-209464,PT-220,8
2023-12-15,SH-209465,PT-221,8
2023-12-15,SH-209466,PT-222,8
2023-12-15,SH-209467,PT-223,8
2023-12-15,SH-209468,PT-224,8
2023-12-15,SH-209469,PT-225,8
2023-12-15,SH-209470,PT-226,8
2023-12-15,SH-209471,PT-227,8
2023-12-15,SH-209472,PT-228,8
2023-12-15,SH-209473,PT-229,8
2023-12-15,SH-209474,PT-230,8
2023-09-06,SH-207050,FT-101,8
2023-09-06,SH-207051,FT-102,8
2023-09-06,SH-207052,FT-103,8
2023-09-06,SH-207053,FT-104,8
2023-09-06,SH-207054,FT-105,8
2023-09-06,SH-207055,FT-106,8
2023-09-06,SH-207056,FT-107,8
2023-09-06,SH-207057,FT-108,8
2023-09-06,SH-207058,FT-109,8
2023-09-06,SH-207059,FT-110,8
2023-09-06,SH-207060,FT-111,8
2023-09-06,SH-207061,FT-112,8
2023-09-06,SH-207062,FT-113,8
2023-09-06,SH-207063,FT-114,8
2023-09-06,SH-207064,FT-115,8
2023-09-06,SH-207065,FT-116,8
2023-09-06,SH-207066,FT-117,8
2023-09-06,SH-207067,FT-118,8
2023-09-06,SH-207068,FT-119,8
2023-09-06,SH-207069,FT-120,8
2023-09-06,SH-207070,FTS-11,8
2023-09-06,SH-207071,FTS-12,8
2023-09-06,SH-207072,FTS-13,8
2023-09-06,SH-207073,FTS-14,8
2023-09-06,SH-207074,FTS-15,8
2023-09-06,SH-207075,PT-201,6
2023-09-06,SH-207076,PT-202,6
2023-09-06,SH-207077,PT-203,6
2023-09-06,SH-207078,PT-204,6
2023-09-06,SH-207079,PT-205,6
2023-09-06,SH-207080,PT-206,6
2023-09-06,SH-207081,PT-207,6
2023-09-06,SH-207082,PT-208,6
2023-09-06,SH-207083,PT-209,6
2023-09-06,SH-207084,PT-210,6
2023-09-06,SH-207085,PT-211,6
2023-09-06,SH-207086,PT-212,6
2023-09-06,SH-207087,PT-213,6
2023-09-06,SH-207088,PT-214,6
2023-09-06,SH-207089,PT-215,6
2023-11-03,SH-208370,FT-101,8
2023-11-03,SH-208371,FT-102,8
2023-11-03,SH-208372,FT-103,8
2023-11-03,SH-208373,FT-104,8
2023-11-03,SH-208374,FT-105,8
2023-11-03,SH-208375,FT-106,8
2023-11-03,SH-208376,FT-107,8
2023-11-03,SH-208377,FT-108,8
2023-11-03,SH-208378,FT-109,8
2023-11-03,SH-208379,FT-110,8
2023-11-03,SH-208380,FT-111,8
2023-11-03,SH-208381,FT-112,8
2023-11-03,SH-208382,FT-113,8
2023-11-03,SH-208383,FT-114,8
2023-11-03,SH-208384,FT-115,8
2023-11-03,SH-208385,FT-116,8
2023-11-03,SH-208386,FT-117,8
2023-11-03,SH-208387,FT-118,8
2023-11-03,SH-208388,FT-119,8
2023-11-03,SH-208389,FT-120,8
2023-11-03,SH-208390,FTS-11,8
2023-11-03,SH-208391,FTS-12,8
